UKREIS,UJAHR,UMONAT,UTAG,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP,LICHT,USTRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,@lon,@lat
12,16,8,0,16,5,3,5,2,0,0,1,0,0,0,0,1,13.760692,51.049212
12,16,8,0,11,5,3,3,2,0,0,1,1,0,0,0,0,13.72237,51.049727
29,16,8,0,17,6,2,5,3,0,0,1,1,0,0,0,0,12.330813,51.22628
22,16,8,0,19,6,2,0,1,1,0,1,0,0,0,0,0,13.177676,51.063725
12,16,8,0,17,5,3,5,3,0,0,1,0,0,0,0,1,13.77682,51.047978
12,16,8,0,17,4,3,4,2,0,0,1,1,0,0,0,0,13.793346,51.043057
13,16,8,0,19,3,3,4,2,0,0,1,1,0,0,0,0,12.396099,51.310163
12,16,8,0,7,3,3,5,2,0,0,1,1,0,0,0,0,13.777096,51.060081
27,16,8,0,15,2,3,5,3,0,0,1,1,0,0,0,0,13.568721,51.1239
12,16,8,0,12,5,3,4,6,0,0,1,0,0,0,0,0,13.746533,51.038458
12,16,8,0,12,7,2,5,3,0,0,1,1,0,0,0,0,13.691326,51.052146
13,16,8,0,17,6,3,3,2,0,0,1,1,0,0,0,0,12.386097,51.29567
29,16,8,0,13,1,3,3,6,0,0,1,1,0,0,0,0,12.498877,51.124923
12,16,8,0,16,5,3,0,1,0,0,1,0,0,0,0,0,13.80187,51.043983
13,16,8,0,15,5,2,5,2,0,0,1,0,0,0,0,1,12.389108,51.35367
25,16,8,0,9,6,3,5,3,0,0,1,1,0,0,0,0,14.239661,51.430235
29,16,8,0,13,4,3,5,3,0,0,1,1,0,0,0,0,12.492201,51.124482
13,16,8,0,16,4,3,5,3,0,0,1,1,0,0,0,0,12.376753,51.320531
12,16,8,0,7,2,3,5,3,0,0,1,1,0,0,0,0,13.806909,51.036596
24,16,8,0,16,7,3,2,2,0,0,1,1,0,0,0,0,12.376972,50.740528
11,16,9,0,19,4,3,3,6,1,0,1,1,0,0,0,0,12.872226,50.814581
12,16,8,0,16,3,3,3,6,0,0,1,0,0,0,0,0,13.750754,51.063241
13,16,9,0,11,6,3,5,3,0,0,1,0,0,0,0,1,12.388155,51.35488
12,16,9,0,8,5,3,5,2,0,0,1,1,0,0,0,0,13.777899,51.053946
30,16,9,0,15,6,2,5,2,0,0,1,0,0,0,0,1,12.968136,51.260432
12,16,9,0,6,5,3,5,3,0,0,1,0,0,0,1,0,13.743634,51.03559
25,16,9,0,17,2,3,5,3,0,1,1,1,0,0,0,0,14.243685,51.385285
12,16,8,0,13,4,3,1,6,0,0,1,1,0,0,0,0,13.714671,51.096611
12,16,9,0,16,6,3,5,3,0,0,1,0,0,0,0,0,13.740633,51.049813
25,16,9,0,10,5,3,1,5,0,0,1,1,0,0,0,0,14.430428,51.185642
12,16,8,0,7,4,3,5,7,0,0,1,1,0,0,0,0,13.831754,51.00221
13,16,9,0,17,3,3,0,7,0,0,1,1,0,0,0,0,12.406104,51.346833
13,16,8,0,7,4,3,5,3,0,0,1,1,0,0,0,0,12.398745,51.345947
13,16,9,0,7,6,3,1,1,0,0,1,1,0,0,0,0,12.361902,51.364893
24,16,9,0,14,4,2,0,7,0,0,1,0,0,0,0,0,12.466901,50.849722
12,16,9,0,15,4,3,4,2,0,0,1,1,0,0,0,0,13.71465,51.092745
13,16,9,0,10,5,3,5,3,0,0,1,1,0,0,0,0,12.469523,51.345735
12,16,9,0,20,5,2,4,1,2,0,1,1,0,0,0,0,13.747156,51.071973
28,16,9,0,7,7,3,7,7,0,0,1,0,0,0,0,0,14.003482,51.028639
12,16,9,0,16,4,2,0,1,0,0,1,0,0,0,0,0,13.752877,51.064739
13,16,9,0,11,5,3,4,6,0,0,1,0,0,0,0,0,12.383416,51.338356
13,16,9,0,8,3,3,4,2,0,0,1,1,0,0,0,0,12.281237,51.383392
13,16,9,0,7,5,3,5,3,0,0,1,1,0,0,0,0,12.376962,51.343903
12,16,9,0,16,2,3,1,5,0,0,1,1,0,0,0,0,13.662087,51.051009
21,16,8,0,14,4,3,2,6,0,0,1,0,0,0,0,1,12.781381,50.709742
13,16,9,0,13,4,3,6,4,0,0,1,0,1,0,0,0,12.407007,51.345473
11,16,9,0,17,4,2,4,6,0,0,1,0,0,0,0,0,12.919035,50.834074
27,16,9,0,6,5,3,5,3,0,0,1,1,0,0,0,0,13.585281,51.169652
13,16,9,0,18,2,3,6,6,0,0,1,0,1,0,0,0,12.405956,51.335886
12,16,9,0,21,2,3,5,3,2,1,1,1,0,0,0,0,13.74847,51.053534
22,16,8,0,17,4,3,5,3,0,0,1,1,0,0,0,0,13.027783,50.865001
29,16,9,0,6,6,2,3,2,0,0,1,1,0,0,0,0,12.743201,51.372386
29,16,9,0,17,4,3,5,3,0,0,1,1,0,0,0,0,12.378287,51.269698
12,16,9,0,10,5,2,4,6,0,0,1,0,0,0,0,0,13.741047,51.0536
28,16,9,0,16,2,3,0,1,0,0,1,0,0,0,0,0,13.860187,50.980016
22,16,9,0,18,1,3,7,1,1,0,1,0,0,0,0,0,13.3496,50.908686
26,16,9,0,8,6,3,5,2,0,0,1,1,0,0,0,0,14.630365,51.501488
24,16,9,0,11,3,2,1,5,0,0,1,1,0,0,0,0,12.464061,50.849447
22,16,9,0,15,6,3,5,3,0,0,1,1,0,0,0,0,13.124495,50.970244
11,16,8,0,7,4,3,5,2,0,0,1,1,0,0,0,0,12.901036,50.816467
12,16,9,0,9,6,3,5,3,0,0,1,1,0,0,0,0,13.833836,51.022596
13,16,9,0,7,6,3,1,2,0,0,1,1,0,0,0,0,12.479295,51.345823
13,16,9,0,16,5,3,5,3,0,0,1,1,0,0,0,0,12.384969,51.298891
28,16,9,0,15,7,2,4,6,0,0,1,0,0,0,0,1,14.038838,50.955221
13,16,9,0,5,3,2,0,1,2,0,1,0,0,0,0,0,12.262782,51.311184
13,16,8,0,14,4,3,5,7,0,0,1,1,0,0,0,0,12.299878,51.413174
25,16,9,0,16,6,3,1,5,0,0,1,1,0,0,0,0,13.941158,51.06513
28,16,9,0,10,5,3,6,4,0,0,1,0,1,0,0,0,13.958588,50.954516
11,16,9,0,18,5,2,5,3,0,0,1,1,0,0,0,0,12.900201,50.838607
12,16,9,0,9,7,3,0,7,0,0,1,1,0,0,0,0,13.731442,51.057227
12,16,9,0,8,4,3,5,3,0,0,1,1,0,0,0,0,13.777286,51.060086
13,16,9,0,18,3,2,3,5,0,0,1,0,0,0,0,1,12.405475,51.367804
12,16,9,0,17,3,2,5,3,0,0,1,0,0,1,0,0,13.678502,51.06109
12,16,9,0,21,2,3,5,3,2,1,1,1,0,0,0,0,13.749001,51.033768
27,16,9,0,19,6,3,0,1,1,0,1,0,0,0,0,0,13.581846,51.125838
13,16,9,0,14,7,3,6,6,0,0,1,0,1,0,0,0,12.378078,51.341297
29,16,8,0,10,3,3,0,7,0,0,1,1,0,0,0,0,12.496623,51.123286
13,16,9,0,20,4,3,2,6,2,0,1,0,0,1,0,0,12.384785,51.337642
13,16,8,0,10,3,3,0,7,0,0,1,0,0,0,0,0,12.40598,51.34208
29,16,9,0,9,4,3,5,3,0,0,1,1,0,0,0,0,12.48908,51.11027
27,16,9,0,18,5,3,8,3,0,0,1,1,0,0,0,0,13.30369,51.304867
13,16,9,0,6,7,3,4,2,1,0,1,1,0,0,0,0,12.41124,51.342046
13,16,8,0,9,3,3,6,4,0,0,1,0,1,0,0,0,12.368593,51.326033
12,16,9,0,8,5,3,2,3,0,0,1,0,0,0,0,0,13.821353,51.003025
13,16,9,0,20,2,3,3,2,2,0,1,1,0,0,0,0,12.415402,51.319929
13,16,9,0,22,6,2,5,3,2,0,1,1,0,0,0,0,12.396054,51.34495
12,16,9,0,14,6,3,5,3,0,0,1,1,0,0,0,0,13.787714,51.035934
13,16,8,0,9,4,3,3,2,0,0,1,1,0,0,0,0,12.367055,51.335925
26,16,9,0,14,5,2,0,3,0,0,1,1,0,0,0,0,14.979628,51.169413
13,16,8,0,13,3,3,5,3,0,0,1,1,0,0,0,0,12.268226,51.3079
12,16,9,0,12,5,3,5,3,0,0,1,1,0,0,0,0,13.72743,51.052475
29,16,8,0,19,3,3,4,2,0,0,1,1,0,0,0,0,12.348656,51.268623
13,16,9,0,16,4,3,0,1,0,0,1,0,0,0,0,0,12.492936,51.351034
11,16,9,0,20,6,3,0,1,2,0,1,0,0,0,0,0,12.924324,50.835701
27,16,9,0,15,5,2,5,3,0,0,1,0,0,0,0,1,13.608916,51.116116
13,16,8,0,14,3,3,4,2,0,0,1,1,0,0,0,0,12.353929,51.350908
23,16,9,0,18,4,2,4,2,0,0,1,1,0,0,0,0,12.132965,50.494869
11,16,8,0,15,3,2,3,2,0,0,1,1,0,0,0,0,12.897404,50.813213
29,16,9,0,22,3,3,4,2,2,0,1,1,0,0,0,0,12.364602,51.284121
27,16,9,0,17,3,3,0,1,0,0,1,0,0,0,0,1,13.628699,51.112523
13,16,9,0,19,5,2,1,5,1,0,1,1,0,0,0,0,12.334955,51.326263
11,16,9,0,7,2,3,3,6,0,0,1,0,0,0,0,0,12.915304,50.828361
13,16,8,0,16,3,3,5,3,0,0,1,1,0,0,0,0,12.331149,51.371996
13,16,9,0,5,7,2,0,7,1,0,1,0,0,0,0,0,12.401291,51.363183
13,16,8,0,16,3,3,1,5,0,0,1,0,0,0,0,1,12.401737,51.346508
13,16,9,0,8,4,3,2,2,0,0,1,1,0,0,0,0,12.327277,51.317338
12,16,9,0,23,5,2,1,5,2,0,1,1,0,0,0,0,13.763289,51.03251
25,16,9,0,9,2,3,1,5,0,1,1,1,0,0,0,0,14.067239,51.361152
27,16,9,0,13,1,3,5,3,0,1,1,1,0,0,0,0,13.298068,51.305652
24,16,9,0,15,3,3,5,3,0,0,1,1,0,0,0,0,12.737287,50.862326
22,16,9,0,13,6,2,3,1,0,0,1,0,0,0,0,0,12.807805,50.912971
12,16,9,0,15,6,3,5,3,0,0,1,1,0,0,0,0,13.709915,51.028586
13,16,9,0,9,5,2,4,6,0,0,1,0,0,0,0,0,12.3644,51.33766
13,16,8,0,5,3,3,5,3,1,0,1,1,0,0,0,0,12.381696,51.331774
25,16,9,0,17,4,3,5,3,0,0,1,1,0,0,0,0,14.158512,51.265359
30,16,9,0,7,5,3,5,3,0,0,1,0,0,0,0,0,12.63338,51.457763
13,16,8,0,14,4,3,1,3,0,0,1,1,0,0,0,0,12.482994,51.342783
28,16,8,0,7,3,3,5,3,0,0,1,1,0,0,0,0,13.866075,50.971138
21,16,9,0,7,5,2,8,7,0,0,1,0,0,0,0,0,12.876891,50.777093
12,16,9,0,7,4,2,4,3,0,0,1,1,0,0,0,0,13.760688,51.049201
13,16,9,0,16,3,3,3,2,0,0,1,1,0,0,0,0,12.346588,51.350819
13,16,9,0,17,4,3,2,2,0,0,1,1,0,0,0,0,12.406918,51.342368
28,16,9,0,16,5,3,4,6,0,0,1,1,0,0,0,0,13.749927,50.987381
29,16,8,0,14,2,3,4,7,0,0,1,0,0,0,0,1,12.514052,51.151271
13,16,9,0,18,6,3,5,3,0,0,1,1,0,0,0,0,12.335982,51.341262
25,16,9,0,15,5,2,7,7,0,0,1,0,0,0,0,0,14.276188,51.445096
13,16,8,0,20,2,3,1,3,2,0,1,1,0,0,0,0,12.376961,51.343902
13,16,9,0,14,7,2,5,3,0,0,1,0,0,0,0,0,12.422939,51.35085
12,16,8,0,7,3,2,5,3,0,0,1,0,0,0,0,1,13.839687,51.00371
29,16,9,0,16,6,3,1,5,0,0,1,1,0,0,0,0,12.636804,51.278828
13,16,9,0,20,4,3,3,6,2,0,1,1,0,0,0,0,12.390546,51.290563
12,16,9,0,18,5,2,0,7,0,0,1,0,0,0,0,0,13.728927,51.052054
22,16,9,0,10,1,3,1,3,0,0,1,0,0,0,0,1,13.222124,50.918389
12,16,8,0,0,3,3,1,1,2,0,1,1,0,0,0,0,13.792628,51.047939
13,16,9,0,8,6,2,4,2,0,0,1,1,0,0,0,0,12.392204,51.338889
12,16,9,0,16,6,2,0,1,0,0,1,0,0,0,0,0,13.741423,51.053545
29,16,8,0,9,4,3,4,2,0,0,1,1,0,0,0,0,12.734679,51.367048
11,16,9,0,17,6,3,0,1,0,0,1,0,0,0,0,0,12.916501,50.838997
12,16,8,0,7,3,3,5,3,0,0,1,0,0,0,0,0,13.753508,51.05294
12,16,9,0,18,4,3,1,5,0,0,1,1,0,0,0,0,13.710008,51.083472
23,16,9,0,14,5,3,1,6,0,0,1,0,0,0,0,1,12.170714,50.415693
26,16,9,0,11,3,3,3,6,0,0,1,1,0,0,0,0,14.990889,51.150966
13,16,9,0,11,5,3,4,2,0,0,1,0,0,0,0,1,12.353962,51.35091
13,16,8,0,12,4,3,5,3,0,0,1,0,0,0,0,0,12.373544,51.330088
11,16,9,0,13,6,3,4,2,0,0,1,1,0,0,0,0,12.941389,50.825887
26,16,9,0,11,6,2,9,1,0,0,1,0,0,0,0,0,14.747791,51.290162
11,16,9,0,11,6,3,5,2,0,0,1,1,0,0,0,0,12.798003,50.812453
12,16,8,0,10,3,3,5,3,0,0,1,1,0,0,0,0,13.776071,51.039209
24,16,9,0,7,4,3,5,2,1,0,1,1,0,0,0,0,12.388517,50.807176
13,16,9,0,13,5,3,5,3,0,0,1,1,0,0,0,0,12.395783,51.363295
13,16,9,0,5,3,3,5,3,1,1,1,1,0,0,0,0,12.438997,51.392872
13,16,8,0,7,2,3,5,2,0,0,1,1,0,0,0,0,12.445299,51.346155
12,16,9,0,17,2,3,5,7,0,1,1,1,0,0,0,0,13.838265,51.025191
30,16,9,0,13,4,1,5,3,0,0,1,1,0,0,0,0,12.484408,51.384057
28,16,9,0,18,5,2,8,1,0,0,1,0,0,0,0,0,13.617321,51.025434
12,16,9,0,7,6,3,5,3,0,0,1,0,0,0,0,1,13.803183,51.033063
13,16,9,0,13,3,3,3,6,0,0,1,0,0,0,0,0,12.413926,51.347132
12,16,9,0,13,5,3,5,2,0,0,1,1,0,0,0,0,13.783695,51.009574
28,16,9,0,5,5,2,0,1,0,0,1,0,0,0,0,0,13.874665,50.972509
27,16,9,0,8,6,2,5,3,0,0,1,1,0,0,0,0,13.270975,51.309273
13,16,9,0,16,3,3,5,2,0,0,1,0,0,0,0,0,12.352268,51.319383
29,16,9,0,13,6,3,5,3,0,0,1,0,0,0,0,1,12.55625,51.0612
30,16,9,0,9,2,3,5,3,0,0,1,1,0,0,0,0,12.640727,51.460894
13,16,9,0,6,5,3,4,2,1,0,1,1,0,0,0,0,12.460298,51.36848
12,16,9,0,9,4,3,0,1,0,0,1,0,0,0,0,0,13.775686,51.045346
13,16,9,0,23,2,2,4,7,2,0,1,0,1,0,0,0,12.378047,51.33711
13,16,9,0,14,3,2,8,1,0,0,1,0,0,0,0,0,12.476542,51.345193
22,16,9,0,11,5,3,0,1,0,0,1,0,0,0,0,0,13.332921,50.917855
13,16,9,0,8,4,3,3,3,0,0,1,1,0,0,0,0,12.394403,51.395861
22,16,9,0,15,3,3,5,3,0,0,1,0,0,0,0,0,13.338432,50.909901
12,16,9,0,9,5,2,6,4,0,0,1,0,1,0,0,0,13.770869,51.039752
12,16,9,0,12,3,3,0,5,0,0,1,0,0,0,0,1,13.767885,51.042419
12,16,9,0,8,5,3,3,6,0,0,1,1,0,0,0,0,13.777727,51.052864
29,16,9,0,19,2,3,5,3,0,0,1,1,0,0,0,0,12.505834,51.123517
13,16,9,0,11,6,3,3,2,0,0,1,1,0,0,0,0,12.367439,51.341165
12,16,9,0,14,6,3,5,3,0,0,1,1,0,0,0,0,13.678166,51.042194
12,16,9,0,12,5,3,5,2,0,0,1,1,0,0,0,0,13.77271,51.047765
13,16,9,0,17,4,3,0,3,0,0,1,1,0,0,0,0,12.367551,51.320954
12,16,9,0,7,5,3,5,3,0,0,1,1,0,0,0,0,13.810026,51.015443
13,16,9,0,8,7,3,5,3,0,0,1,1,0,0,0,0,12.368191,51.3378
21,16,9,0,6,2,3,0,1,1,1,1,0,0,0,0,0,13.336035,50.660251
13,16,9,0,6,2,2,3,2,0,0,1,1,0,0,0,0,12.36144,51.375088
13,16,9,0,20,3,3,5,3,2,0,1,1,0,0,0,0,12.452168,51.350364
24,16,9,0,6,3,2,5,3,2,0,1,1,0,0,0,0,12.728634,50.801231
12,16,9,0,7,5,3,5,3,0,0,1,1,0,0,0,0,13.787455,51.059056
13,16,9,0,13,7,3,5,3,0,0,1,1,0,0,0,0,12.285849,51.330963
23,16,9,0,16,5,3,3,2,0,0,1,1,0,0,0,0,12.397352,50.510561
12,16,9,0,7,2,3,5,2,0,1,1,1,0,0,0,0,13.77731,51.058716
29,16,9,0,11,3,2,3,6,0,0,1,1,0,0,0,0,12.5156,51.102758
30,16,9,0,11,2,2,4,1,0,0,1,0,0,0,0,0,12.346167,51.522946
13,16,9,0,16,3,3,4,2,0,0,1,1,0,0,0,0,12.33876,51.328245
12,16,9,0,16,5,2,5,3,0,0,1,0,0,0,0,1,13.775687,51.045346
12,16,9,0,16,5,3,5,3,0,0,1,1,0,0,0,0,13.692478,51.042285
12,16,9,0,13,4,3,5,3,0,0,1,1,0,0,0,0,13.747546,51.031008
13,16,9,0,13,2,2,4,2,0,0,1,1,0,0,0,0,12.428295,51.379736
25,16,9,0,17,3,3,5,3,0,0,1,1,0,0,0,0,14.265432,51.438866
12,16,9,0,14,5,3,5,3,0,0,1,1,0,0,0,0,13.756589,51.055093
21,16,9,0,15,7,3,1,5,0,0,1,1,0,0,0,0,12.863183,50.70779
30,16,9,0,15,6,2,5,3,0,0,1,1,0,0,0,0,13.003926,51.369077
11,16,9,0,15,5,3,0,7,0,0,1,1,0,0,0,0,12.924834,50.829341
12,16,9,0,19,5,2,5,3,1,0,1,0,0,0,0,0,13.743218,51.068352
13,16,9,0,22,2,3,1,1,2,0,1,1,0,0,0,0,12.28988,51.322123
13,16,9,0,16,4,3,5,3,0,0,1,1,0,0,0,0,12.381752,51.332005
25,16,9,0,11,2,3,5,3,0,0,1,1,0,0,0,0,14.28426,51.431093
13,16,9,0,18,7,3,1,6,0,0,1,0,0,0,0,1,12.373724,51.305582
13,16,9,0,18,6,3,0,7,1,0,1,0,0,0,0,0,12.356489,51.380542
24,16,9,0,5,5,3,0,7,1,0,1,0,0,0,0,0,12.308893,50.800327
30,16,9,0,11,6,3,5,3,0,0,1,0,0,0,1,0,13.096253,51.318012
25,16,9,0,17,2,3,3,6,0,0,1,0,0,0,0,1,14.257092,51.442163
13,16,9,0,7,3,2,5,3,0,0,1,1,0,0,0,0,12.410965,51.329897
30,16,9,0,16,3,3,3,1,0,0,1,1,0,0,0,0,12.341839,51.528846
13,16,9,0,15,4,3,1,7,0,0,1,1,0,0,0,0,12.382632,51.340376
11,16,9,0,18,5,3,2,2,0,0,1,1,0,0,0,0,12.904165,50.866415
13,16,9,0,8,7,3,5,3,0,0,1,1,0,0,0,0,12.384328,51.300518
24,16,9,0,18,5,2,0,2,0,0,1,1,0,0,0,0,12.498264,50.686791
11,16,9,0,6,2,2,1,5,1,1,1,1,0,0,0,0,12.878276,50.820217
27,16,9,0,11,2,3,5,3,0,0,1,1,0,0,0,0,13.306386,51.303989
29,16,9,0,6,5,3,5,3,0,0,1,1,0,0,0,0,12.245537,51.168053
22,16,9,0,7,5,3,0,7,0,0,1,0,0,0,0,0,13.330701,50.859897
12,16,9,0,12,6,3,5,3,0,0,1,1,0,0,0,0,13.738476,51.039547
13,16,9,0,13,5,3,5,3,0,0,1,1,0,0,0,0,12.464391,51.295369
27,16,9,0,9,2,3,5,3,0,0,1,1,0,0,0,0,13.628377,51.105088
26,16,9,0,17,3,3,0,1,0,0,1,0,0,0,0,0,14.888544,50.95111
13,16,9,0,10,6,1,5,3,0,0,1,1,0,0,0,0,12.398084,51.317472
12,16,9,0,14,3,3,5,2,0,0,1,1,0,0,0,0,13.733028,51.03402
13,16,9,0,7,3,1,3,2,0,0,1,0,0,0,1,0,12.407613,51.339311
26,16,9,0,7,3,3,4,2,0,0,1,1,0,0,0,0,14.792443,50.894574
12,16,9,0,6,7,3,5,3,1,0,1,1,0,0,0,0,13.814156,51.054321
25,16,9,0,11,6,3,3,6,0,0,1,1,0,0,0,0,14.018405,51.142558
12,16,9,0,16,2,3,0,1,0,0,1,0,0,0,0,0,13.756203,51.07287
13,16,9,0,20,4,3,3,6,2,0,1,1,0,0,0,0,12.393532,51.331197
12,16,9,0,7,3,2,3,2,0,0,1,1,0,0,0,0,13.690532,51.054349
12,16,9,0,18,2,3,5,3,0,0,1,1,0,0,0,0,13.68752,51.057028
13,16,9,0,7,5,3,3,2,0,0,1,1,0,0,0,0,12.370877,51.33507
25,16,9,0,16,6,3,5,3,0,0,1,1,0,0,0,0,14.425397,51.169375
13,16,9,0,6,5,3,5,3,0,0,1,1,0,0,0,0,12.331443,51.349642
12,16,9,0,5,2,3,7,7,1,0,1,0,0,0,0,0,13.79364,51.059226
29,16,9,0,16,3,3,0,3,0,0,1,0,0,0,0,1,12.365045,51.277105
12,16,9,0,6,6,3,3,6,1,0,1,1,0,0,0,0,13.71284,51.086075
13,16,9,0,16,5,3,5,3,0,0,1,1,0,0,0,0,12.292271,51.35616
30,16,9,0,12,1,3,4,6,0,0,1,0,0,0,0,0,12.346395,51.522915
12,16,9,0,18,2,3,1,1,0,0,1,1,0,0,0,0,13.788371,51.049529
12,16,9,0,9,2,3,2,6,0,0,1,1,0,0,0,0,13.805805,51.040907
26,16,9,0,18,3,2,7,7,0,0,1,0,0,0,0,0,14.763075,51.140179
13,16,9,0,16,4,3,5,3,0,0,1,1,0,0,0,0,12.384979,51.298893
26,16,9,0,23,7,3,0,1,2,0,1,0,0,0,0,0,14.974074,51.151926
24,16,9,0,10,5,3,5,3,0,0,1,1,0,0,0,0,12.475622,50.724369
13,16,9,0,7,5,3,3,2,0,0,1,1,0,0,0,0,12.413046,51.324573
24,16,9,0,7,2,3,0,7,0,1,1,0,0,0,0,0,12.752791,50.857136
28,16,9,0,9,6,3,5,2,0,0,1,1,0,0,0,0,13.869703,50.966295
12,16,9,0,16,5,3,4,6,0,0,1,0,0,0,0,0,13.754309,51.057384
13,16,9,0,7,5,3,5,3,0,0,1,1,0,0,0,0,12.402656,51.376064
12,16,9,0,22,4,2,3,6,2,0,1,0,0,0,0,0,13.721827,51.054177
25,16,9,0,14,3,3,5,3,0,0,1,0,0,0,0,1,14.255002,51.438798
12,16,9,0,16,7,3,6,2,0,0,1,0,1,0,0,0,13.800239,51.034091
13,16,9,0,7,4,2,3,2,0,0,1,1,0,0,0,0,12.373667,51.33284
13,16,9,0,10,1,2,9,1,0,0,1,0,0,0,0,0,12.373647,51.333017
12,16,9,0,7,7,3,5,3,0,0,1,0,0,0,0,0,13.672174,51.083964
12,16,9,0,19,3,3,5,3,2,0,1,1,0,0,0,0,13.768246,51.047972
13,16,9,0,7,4,3,3,2,0,0,1,1,0,0,0,0,12.406182,51.347502
25,16,9,0,19,2,3,7,7,0,0,1,0,0,0,0,0,14.090785,51.317075
29,16,9,0,11,6,3,6,6,0,0,1,0,1,0,0,0,12.225644,51.304268
29,16,9,0,12,5,3,5,3,0,0,1,1,0,0,0,0,12.220862,51.302114
12,16,9,0,17,6,3,5,3,0,0,1,1,0,0,0,0,13.716488,51.02993
12,16,9,0,6,4,3,5,3,1,0,1,1,0,0,0,0,13.725147,51.050263
26,16,9,0,17,4,3,0,1,2,0,1,0,0,0,0,0,14.802652,50.897535
12,16,9,0,19,7,3,1,5,2,0,1,1,0,0,0,0,13.766464,51.014904
13,16,9,0,11,4,3,1,7,0,0,1,1,0,0,0,0,12.412385,51.333618
12,16,9,0,9,2,3,3,2,0,1,1,1,0,0,0,0,13.777529,51.057115
26,16,9,0,12,5,2,9,6,0,0,1,0,1,0,0,0,14.804664,50.889885
27,16,9,0,20,1,3,5,3,2,0,1,1,0,0,0,0,13.269483,51.320858
12,16,9,0,19,7,3,1,1,1,0,1,1,0,0,0,0,13.731362,51.03065
30,16,9,0,12,5,3,4,2,0,0,1,1,0,0,0,0,12.65202,51.465148
25,16,9,0,22,1,3,8,1,2,0,1,0,0,0,0,0,14.261164,51.434033
26,16,9,0,13,4,2,2,6,0,0,1,0,0,0,0,0,14.698522,51.278539
12,16,9,0,8,6,2,4,6,0,0,1,0,0,0,0,0,13.751857,51.077985
12,16,9,0,15,5,2,5,3,0,0,1,1,0,0,0,0,13.727576,51.08424
27,16,9,0,14,1,3,4,6,0,0,1,1,0,0,0,0,13.657056,51.113528
12,16,9,0,8,7,3,5,3,0,1,1,1,0,0,0,0,13.743535,51.040226
25,16,9,0,11,4,3,3,2,0,0,1,1,0,0,0,0,14.438218,51.185386
24,16,9,0,15,6,3,0,2,0,0,1,1,0,0,0,0,12.483682,50.720303
25,16,9,0,18,4,2,5,3,0,0,1,1,0,0,0,0,14.428159,51.182396
30,16,9,0,16,2,2,5,3,0,0,1,1,0,0,0,0,13.107014,51.309616
12,16,9,0,4,7,3,4,3,1,0,1,1,0,0,0,0,13.747141,51.062993
12,16,9,0,9,6,2,5,3,0,0,1,1,0,0,0,0,13.743507,51.040255
12,16,9,0,17,5,3,3,6,0,0,1,1,0,0,0,0,13.778743,51.058854
12,16,9,0,10,1,3,0,1,0,0,1,0,0,0,0,0,13.884194,51.058286
13,16,9,0,13,4,3,5,3,0,0,1,1,0,0,0,0,12.263456,51.324553
29,16,9,0,17,6,3,0,6,0,0,1,1,0,0,0,0,12.661948,51.056453
12,16,9,0,14,4,3,5,3,0,0,1,1,0,0,0,0,13.692565,51.041744
12,16,9,0,16,2,3,0,1,0,0,1,0,0,0,0,0,13.715523,51.08835
13,16,9,0,15,3,2,4,2,0,0,1,1,0,0,0,0,12.363537,51.372645
13,16,10,0,22,3,3,5,3,2,1,1,1,0,0,0,0,12.384573,51.337226
13,16,9,0,17,4,3,5,3,0,0,1,1,0,0,0,0,12.36259,51.344072
13,16,10,0,18,2,3,6,4,0,1,1,1,1,0,0,0,12.373547,51.330106
13,16,9,0,7,6,3,5,3,0,0,1,1,0,0,0,0,12.372665,51.353632
12,16,10,0,16,3,3,5,3,0,1,1,1,0,0,0,0,13.717651,51.078025
22,16,9,0,15,5,3,3,2,0,0,1,1,0,0,0,0,13.323294,50.905202
22,16,10,0,18,3,3,5,3,2,0,1,0,0,0,0,0,13.126033,51.123455
30,16,10,0,12,1,3,5,3,0,1,1,1,0,0,0,0,12.313424,51.513545
26,16,9,0,17,6,3,5,3,0,0,1,0,0,0,0,0,14.78779,51.403115
30,16,9,0,15,1,2,1,5,0,0,1,1,0,0,0,0,12.661704,51.468937
29,16,9,0,10,4,3,6,4,0,0,1,0,1,0,0,0,12.220038,51.300772
11,16,10,0,16,5,3,1,7,0,0,1,1,0,0,0,0,12.903923,50.831634
29,16,9,0,12,3,1,2,5,0,0,1,0,0,0,0,1,12.615338,51.331886
30,16,9,0,13,3,2,5,3,0,0,1,1,0,0,0,0,12.496115,51.377311
13,16,9,0,6,4,3,2,2,1,0,1,1,0,0,0,0,12.327294,51.305016
12,16,9,0,14,6,3,0,6,0,1,1,0,0,0,0,1,13.795147,51.015849
29,16,9,0,19,3,3,5,3,1,0,1,1,0,0,0,0,12.737536,51.367199
12,16,9,0,18,6,3,0,1,0,0,1,0,0,0,0,0,13.718688,51.056529
11,16,10,0,17,4,3,5,3,0,1,1,0,0,0,0,1,12.885068,50.81453
13,16,9,0,16,3,3,0,1,0,0,1,0,0,0,0,0,12.453069,51.41195
24,16,10,0,13,6,3,5,3,0,0,1,1,0,0,0,0,12.497183,50.713511
30,16,10,0,16,4,2,0,1,0,1,1,1,0,0,0,0,12.631794,51.463659
13,16,9,0,16,4,3,5,3,0,0,1,1,0,0,0,0,12.330762,51.372134
